Company ID,Target Account,Last Modified Date,Lead Status,Total Revenue,Postal Code,Twitter Followers,first_conversion_date_timestamp_earliest_value_61f58f2c,Company Domain Name,Last Touch Converting Campaign,First Touch Converting Campaign,Recent Deal Close Date,hs_analytics_first_visit_timestamp_timestamp_earliest_value_accc17ae,Number of Pageviews,hs_analytics_last_visit_timestamp_timestamp_latest_value_999a0fce,Number of Employees,Site visit complete,Campaign of last booking in meetings tool,Number of decision makers,Time of Last Session,Time of First Session,Number of blockers,Close Date,Ideal Customer Profile Tier,Facebook Fans,Associated Deals,Last Logged Call Date,hs_analytics_source_data_1_timestamp_earliest_value_9b2f1fa1,recent_conversion_date_timestamp_latest_value_72856da1,Recent Deal Amount,Number of times contacted,Number of Sales Activities,All team ids,Last Open Task Date,Original Source Type,Target Account Probability,hs_analytics_num_page_views_cardinality_sum_e46e85b0,First Deal Created Date,recent_conversion_event_name_timestamp_latest_value_66c820bf,Medium of last booking in meetings tool,Facebook Company Page,Create Date,LinkedIn Bio,Date of last meeting booked in meetings tool,City,Name,Number of child companies,Additional Domains,Target Account Recommendation Snooze Time,Total open deal value,All accessible team ids,Number of Sessions,Phone Number,Last Sales Activity Date,first_contact_createdate_timestamp_earliest_value_78b50eea,Company owner,About Us,Last Activity Date,Next Activity Date,Source of last booking in meetings tool,Owner Assigned Date,State/Region,Introduced by,LinkedIn Company Page,Total Money Raised,Created by user ID,Associated Contacts,Original Source Data 1,first_conversion_event_name_timestamp_earliest_value_68ddae0a,Target Account,Number of contacts with a buying role,hs_analytics_source_timestamp_earliest_value_25a3a52c,Original Source Data 2,Lifecycle Stage,Last Booked Meeting Date,Last Contacted,Street Address,HubSpot Team,Twitter Bio,Web Technologies,closedate_timestamp_earliest_value_a2a17e6e,last sales activity date old,Country/Region,Target Account Recommendation State,Merged object IDs,Latest meeting activity,hs_predictivecontactscore_v2_next_max_max_d4e58c1e,First Contact Create Date,hs_analytics_first_touch_converting_campaign_timestamp_earliest_value_4757fe10,Time Zone,Time Last Seen,Time First Seen,All owner ids,Recent Sales Email Replied Date,Type,Website URL,Year Founded,Twitter Handle,hs_analytics_num_visits_cardinality_sum_53d952a6,Google Plus Page,Days to Close,num_conversion_events_cardinality_sum_d095f14b,Description,Annual Revenue,hs_analytics_first_timestamp_timestamp_earliest_value_11e3a63a,hs_analytics_last_timestamp_timestamp_latest_value_4e16365a,Parent Company,Industry,Object create date/time,hs_analytics_source_data_2_timestamp_earliest_value_9b2f9400,Street Address 2,Is Public,hs_analytics_last_touch_converting_campaign_timestamp_latest_value_81a64e30,User IDs of all owners,Avatar FileManager key,Number of open deals,Updated by user ID,Associated Company ID,Associated Company
4548327773,,2020-10-20 13:49,,,55101,,,silvernest.com,,,,,,,25,,,,,,,,,,,,,,,1,1,,,,0.40762347,,,,,https://facebook.com/1635157693417606,2020-09-29 13:50,"At Silvernest, we make homesharing easy by finding ideal roommate matches. You'll earn extra income and an expanded community with support every step of the way.",,Denver,"Silvernest, Inc.",0,,,,,,866-757-6378,,,Neel Mehta,,2020-09-29 13:50,,,2020-09-29 13:50,CO,linkedin,https://www.linkedin.com/company/silvernest,2.6M,Neel Mehta,0,,,,,,,,,2020-09-29 13:50,1630 A 30TH ST,,,Microsoft Exchange Online; Amazon Simple Email Service; Mailchimp; Google Tag Manager; Godaddy Nameserver; Bing Advertiser; Inspectlet; Facebook Advertiser; Microsoft Office 365; Google Analytics; Intercom; Piwik; Outlook; Amazon Cloudfront,,,United States,,,,,,,America/Denver,,,50900744,,,silvernest.com,2015,SilvernestLife,,,,,"At Silvernest, we make homesharing easy by finding ideal roommate matches. You'll earn extra income and an expanded community with support every step of the way.",1000000,,,,Computer Software,,,STE 279,false,,11908785,,,Neel Mehta,,
4548515912,,2020-10-19 12:23,,,H3Z 1H2,,,carbicrete.com,,,,,0,,10,,,0,,,0,,,,,,,,,2,3,,,Offline Sources,0.408465147,,,,,https://www.facebook.com/pg/Carbicrete/about/?ref=page_internal,2020-09-29 14:55,"Carbicrete is a cleantech company that develops innovative, low-cost building solutions that contribute to the reduction of greenhouse gas emissions.",,Montreal,Carbicrete,0,,,,,0,514-210-5078,,,Michael Stern,,2020-09-29 15:29,,,2020-10-18 20:19,Quebec,crunchbase,https://www.linkedin.com/company/carbicrete,,,1,SALES,,,0,,BCC_TO_CRM,,,2020-09-29 15:29,,,,Microsoft Exchange Online; Youtube; Microsoft Office 365; Apache; Google Maps; Wordpress; Go Squared; Google Tag Manager; Google Analytics; Godaddy Nameserver; Outlook,,,Canada,,,,,2020-09-29 14:55,,America/Toronto,,2020-09-29 14:55,36116174,2020-09-29 15:21,,carbicrete.com,2016,Carbicrete,,,,,"Carbicrete is a cleantech company that develops innovative, low-cost building solutions that contribute to the reduction of greenhouse gas emissions.",1000000,,,,,,,,false,,6846587,,,Michael Stern,,
4550642393,,2020-10-19 12:22,,,08854,,,solidiatech.com,,,,,,,200,,,,,,,,,,,,,,,1,1,,,,0.40762347,,,,,,2020-09-29 23:02,"Solidia is the answer to urgent business, societal, and environmental needs, while providing new profitable avenues for an industry where production processes haven’t changed significantly in approximately 200 years.",,Piscataway,Solidia Technologies,0,,,,,, +1 908-315-5916,,,Michael Stern,,2020-09-29 23:02,,,2020-09-29 23:02,NJ,crunchbase,https://www.linkedin.com/company/solidia-technologies-inc-,27M,Michael Stern,0,,,,,,,,,2020-09-29 23:02,11 Colonial Dr,,,Route 53; Go Squared; Google Apps; Wordpress,,,United States,,,,,,,America/New_York,,,36116174,,,solidiatech.com,2008,SolidiaCO2,,,,,"Solidia is the answer to urgent business, societal, and environmental needs, while providing new profitable avenues for an industry where production processes haven’t changed significantly in approximately 200 years.",50000000,,,,Building Materials,,,,false,,6846587,,,Michael Stern,,
4550586247,,2020-10-19 12:22,,,97413,,,ocochem.com,,,,,,,200,,,,,,,,,,,,,,,1,1,,,,0.40762347,,,,,,2020-09-29 23:09,OCO was incorporated in December 2016 combining the IP contributions and domain expertise of Det Norske Veritas GL and Brix-Berg LLC to build a CO2-to-formic acid manufacturing business.,,Blue River,OCO,0,,,,,,(541) 822-8400,,,Michael Stern,,2020-09-29 23:09,,,2020-09-29 23:09,OR,crunchbase,https://www.linkedin.com/company/oco-corporation,,Michael Stern,0,,,,,,,,,2020-09-29 23:09,190 PO Box,,,Microsoft Exchange Online; Microsoft Office 365; Nginx; Wordpress; Go Squared; Bluehost Hosting; Outlook; Woo Commerce,,,United States,,,,,,,America/Los_Angeles,,,36116174,,,ocochem.com,2016,toddbrix,,,,,OCO was incorporated in December 2016 combining the IP contributions and domain expertise of Det Norske Veritas GL and Brix-Berg LLC to build a CO2-to-formic acid manufacturing business.,1000000,,,,,,,,false,,6846587,,,Michael Stern,,
4552755535,,2020-10-19 12:21,,,10023,,,perfitly.com,,,,,0,,10,,,0,,,0,,,,,,,,,1,1,,,Offline Sources,0.386251181,,,,,https://facebook.com/perfitly,2020-09-30 12:54,Perfitly is a 3D visualization solution that will change how people shop for clothes online. See how clothes look and fit before you buy online.,,New York,Perfitly,0,,,,,0,,,,Michael Stern,,2020-09-30 12:54,,,2020-10-18 20:19,NY,ascent conference,https://www.linkedin.com/company/perfitly,,,1,SALES,,,0,,BCC_TO_CRM,,,2020-09-30 12:54,111 West 67th Street,,,Youtube; Route 53; Recaptcha; Instagram; Google Apps; MaxCDN,,,United States,,,,,2020-09-30 12:54,,America/New_York,,2020-09-30 12:54,36116174,,,perfitly.com,2015,perfitly,,,,,Perfitly is a 3D visualization solution that will change how people shop for clothes online. See how clothes look and fit before you buy online.,10000000,,,,,,,,false,,6846587,,,Michael Stern,,
4552434458,,2020-10-19 12:21,,,,,,co2concrete.com,,,,,0,,,,,0,,,0,,,,,,,,,1,1,,,Offline Sources,0.559685886,,,,,,2020-09-30 13:02,,,,CO2Concrete,0,,,,,0,,,,Michael Stern,,2020-09-30 13:01,,,2020-10-18 20:19,,crunchbase,,,,2,SALES,,,0,,BCC_TO_CRM,,,2020-09-30 13:01,,,,,,,,,,,,2020-09-30 10:14,,,,2020-09-30 10:14,36116174,,,co2concrete.com,,,,,,,,,,,,,,,,,,6846587,,,Michael Stern,,
4552820404,,2020-10-19 12:19,,,EN11 8UR,,,contactwise.io,,,,,0,,,,,0,,,0,,,,,,,,,1,2,,,Offline Sources,0.408465147,,,,,,2020-09-30 13:29,,,Hoddesdon,ContactWise Ltd,0,,,,,0,,,,Michael Stern,,2020-10-01 05:53,,,2020-10-18 20:19,Hertfordshire,ascent conference,,,,1,CONTACTS,,,0,,CRM_UI,,,2020-09-30 16:57,2 Tower House,,,Hotjar; Google Tag Manager; Cloud Flare; Google Analytics; Google Apps; ASP.Net; Drift,,,United Kingdom,,,,,2020-09-30 13:29,,Europe/London,,2020-09-30 13:29,36116174,2020-10-01 05:53,,contactwise.io,,,,,,,Scalable. Reliable. No Contract. No worries.,,,,,,,,,false,,6846587,,,Michael Stern,,
4552869272,,2020-10-19 12:18,,,78701,,,verimos.com,,,,,0,,10,,,0,,,0,,,,,2020-10-01 09:51,,,,3,4,,,Offline Sources,0.408465147,,,,,,2020-09-30 14:08,The world’s largest repository of wellness data that is owned by all of us. #blockchain #decentralized,,Austin,"Verimos, Inc.",0,,,,,0,,,,Michael Stern,,2020-10-01 09:51,,,2020-10-18 20:19,TX,ascent conference,https://www.linkedin.com/company/verimos,,,1,SALES,,,0,,BCC_TO_CRM,,,2020-10-01 09:51,701 Brazos St,,,Route 53; Google Cloud; Go Squared; Facebook Connect; Google Apps,,,United States,,,,,2020-09-30 14:08,,America/Chicago,,2020-09-30 14:08,36116174,2020-10-01 09:47,,verimos.com,2017,VerimosInc,,,,,The world’s largest repository of wellness data that is owned by all of us. #blockchain #decentralized,,,,,,,,,false,,6846587,,,Michael Stern,,
4553451953,,2020-10-19 12:18,,,44512,,,teametrix.com,,,,,0,,,,,0,,,0,,,,,2020-09-30 16:20,,,,2,3,,,Offline Sources,0.408465147,,,,,,2020-09-30 16:20,"A full suite of business tools working seamlessly together, all in one place. Designed to systemize, automate, and grow your direct sales business & team.",,,Teametrix,0,,,,,0,,,,Michael Stern,,2020-09-30 19:43,,,2020-10-18 20:19,,ascent conference,,,,1,CONTACTS,,,0,,CRM_UI,,,2020-09-30 16:24,,,,,,,,,,,,2020-09-30 16:20,,,,2020-09-30 16:20,36116174,2020-09-30 19:43,,teametrix.com,,,,,,,"A full suite of business tools working seamlessly together, all in one place. Designed to systemize, automate, and grow your direct sales business & team.",,,,,,,,,,,6846587,,,Michael Stern,,
4553472781,,2020-10-19 12:18,,,97229,,,oberon3.com,,,,,0,,10,,,0,,,0,,,,,2020-09-30 16:26,,,,2,3,,,Offline Sources,0.408465147,,,,,https://facebook.com/opiniator,2020-09-30 16:26,"Opiniator is a digital comment card and customer feedback platform, capturing on-the-spot electronic feedback from customers using their phone.",,Portland,"Oberon3, Inc.",0,,,,,0,503-567-2314,,,Michael Stern,,2020-09-30 17:52,,,2020-10-18 20:09,OR,ascent conference,https://www.linkedin.com/company/oberon3,,,1,CONTACTS,,,0,,CRM_UI,,,2020-09-30 16:34,11307 NW College Dr,,,Amazon Simple Email Service; Route 53; Nginx; Wordpress; Google Tag Manager; Add To Any; Mandrill; Dstillery; Google Analytics; Piwik; HubSpot,,,United States,,,,,2020-09-30 16:26,,America/Los_Angeles,,2020-09-30 16:26,36116174,2020-09-30 17:52,,oberon3.com,2009,opiniator,,,,,"Opiniator is a digital comment card and customer feedback platform, capturing on-the-spot electronic feedback from customers using their phone.",1000000,,,,Computer Software,,,,false,,6846587,,,Michael Stern,,
4555123607,,2020-10-20 13:49,,,55413,,,hidratespark.com,,,,,,,50,,,,,,,,,,,,,,,1,1,,,,0.40762347,,,,,https://facebook.com/hidratespark,2020-09-30 21:43,"HidrateSpark 3 is the world's smartest water bottle that tracks your water intake, glows to remind you to drink, syncs via Bluetooth to our hydration app, Fitbit, and Apple watch.",,Minneapolis,Hidrate Inc,0,,,,,, +1 808-497-8545,,,Neel Mehta,,2020-09-30 21:43,,,2020-09-30 21:43,MN,linkedin,https://www.linkedin.com/company/hidrate-inc,,Neel Mehta,0,,,,,,,,,2020-09-30 21:43,1400 Van Buren Street Northeast,,,Microsoft Exchange Online; Yotpo; Mixpanel; Criteo; Google Tag Manager; Godaddy Nameserver; Bing Advertiser; Facebook Advertiser; Amazon S3; Microsoft Office 365; Shopify; Cloud Flare; Google Analytics; Twitter Button; Google Apps; AdRoll; Outlook; Klaviyo; Amazon Cloudfront; Zendesk,,,United States,,,,,,,America/Chicago,,,50900744,,,hidratespark.com,2014,HidrateSpark,,,,,"HidrateSpark 3 is the world's smartest water bottle that tracks your water intake, glows to remind you to drink, syncs via Bluetooth to our hydration app, Fitbit, and Apple watch.",1000000,,,,,,,,false,,11908785,,,Neel Mehta,,
4555123608,,2020-10-20 13:49,,,23510,,,ario.com,,,,,,,25,,,,,,,,,,,,,,,1,1,,,,0.40762347,,,,,https://www.facebook.com/ArioTech/,2020-09-30 21:43,"By combining the power of scalable web and mobile technologies with augmented reality, we allow you to easily capture and distribute expert knowledge across all levels of your organization. We reduce human error and boost confidence by bringing spatial...",,Norfolk,Ario,0,,,,,,757-655-1318,,,Neel Mehta,,2020-09-30 21:43,,,2020-09-30 21:43,VA,linkedin,https://www.linkedin.com/company/ariotechnologies,,Neel Mehta,0,,,,,,,,,2020-09-30 21:43,500 E Main St,,,Vimeo; Google Tag Manager; Google Analytics; Godaddy Nameserver; Piwik; Google Apps; HubSpot; Amazon S3; Wordpress,,,United States,,,,,,,America/New_York,,,50900744,,,ario.com,2016,ario_tech,,,,,"By combining the power of scalable web and mobile technologies with augmented reality, we allow you to easily capture and distribute expert knowledge across all levels of your organization. We reduce human error and boost confidence by bringing spatial...",10000000,,,,Computer Software,,,,false,,11908785,,,Neel Mehta,,
4555230115,,2020-10-20 13:49,,,10017,,,shipohi.com,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0.40762347,,,,,,2020-09-30 21:43,Ohi is a smart warehousing company that enables same-day delivery for e-commerce brands by building the 'Amazon Prime Now' experience.,,New York,Ohi,0,,,,,,,,,Neel Mehta,,2020-09-30 21:43,,,2020-09-30 21:43,NY,linkedin,,,Neel Mehta,0,,,,,,,,,2020-09-30 21:43,335 Madison Ave,,,Apache; Wordpress; Typeform; Namecheap Dns; Go Squared; Google Analytics; Google Apps,,,United States,,,,,,,America/New_York,,,50900744,,,shipohi.com,,Ohi_now,,,,,Ohi is a smart warehousing company that enables same-day delivery for e-commerce brands by building the 'Amazon Prime Now' experience.,,,,,,,,,false,,11908785,,,Neel Mehta,,
4555230118,,2020-10-20 13:49,,,02141,,,goodpath.com,,,,,,,,,,,,,,,,,,,,,,1,1,,,,0.40762347,,,,,,2020-09-30 21:44,"Goodpath offers personalized, integrated treatment programs based on the most effective solutions curated by our medical team to improve health outcomes.",,Cambridge,BICA Inc.Terms of UseDisclaimersPrivacy PolicyAffiliate Agreement,0,,,,,, +1 800-952-5210,,,Neel Mehta,,2020-09-30 21:44,,,2020-09-30 21:44,MA,linkedin,,,Neel Mehta,0,,,,,,,,,2020-09-30 21:44,10 Canal Park,,,Google Analytics; Google Apps; Klaviyo,,,United States,,,,,,,America/New_York,,,50900744,,,goodpath.com,,,,,,,"Goodpath offers personalized, integrated treatment programs based on the most effective solutions curated by our medical team to improve health outcomes.",,,,,,,,,false,,11908785,,,Neel Mehta,,
4555240974,,2020-10-20 13:49,,,78664,,,ender.com,,,,,,,25,,,,,,,,,,,,,,,1,1,,,,0.40762347,,,,,,2020-09-30 21:44,,,Round Rock,Last Blog Standing,0,,,,,,1 (512) 388-7161,,,Neel Mehta,,2020-09-30 21:44,,,2020-09-30 21:44,TX,linkedin,,,Neel Mehta,0,,,,,,,,,2020-09-30 21:44,2017 Golden Bear Dr,,,Namecheap Dns; Google Apps,,,United States,,,,,,,America/Chicago,,,50900744,,,ender.com,,TLPS_MiniBlog,,,,,"Recently I logged onto LinkedIn, to belatedly answer to connection requests.",1000000,,,,,,,,false,,11908785,,,Neel Mehta,,
4555123616,,2020-10-20 13:49,,,98103,,,voltathletics.com,,,,,,,50,,,,,,,,,,,,,,,1,1,,,,0.40762347,,,,,https://facebook.com/voltathletics,2020-09-30 21:44,"Volt’s intelligent training system enables athletes anywhere to train at a higher level, providing unprecedented access to elite level strength and conditioning programs. Based on simple inputs by the coach or athlete, the Volt's proprietary technology...",,Seattle,Volt Athletics,0,,,,,, +1 206-701-6440,,,Neel Mehta,,2020-09-30 21:44,,,2020-09-30 21:44,WA,linkedin,https://www.linkedin.com/company/volt-athletics-inc-,"2,600.0K",Neel Mehta,0,,,,,,,,,2020-09-30 21:44,701 N 36th St,,,Typekit By Adobe; Typeform; Google Tag Manager; Mouseflow; Facebook Connect; Godaddy Nameserver; Sendgrid; Facebook Advertiser; Zendesk; Zopim; Google Cloud; Go Squared; Google Analytics; Piwik; Google Apps; HubSpot; Cloud Flare,,,United States,,,,,,,America/Los_Angeles,,,50900744,,,voltathletics.com,2011,VoltAthletics,,,,,"Volt’s intelligent training system enables athletes anywhere to train at a higher level, providing unprecedented access to elite level strength and conditioning programs. Based on simple inputs by the coach or athlete, the Volt's proprietary technology...",10000000,,,,,,,,false,,11908785,,,Neel Mehta,,
4555123620,,2020-10-20 13:49,,,85258,,,advinow.com,,,,,,,50,,,,,,,,,,,,,,,2,2,,,,0.40762347,,,,,,2020-09-30 21:45,"Our AI & AR powered technology reduces medical practice overhead, accelerates patient throughput, improves efficiency, and speeds up data collection.",,Scottsdale,Advinow Medical,0,,,,,,6023515869,,,Neel Mehta,,2020-10-14 11:02,,,2020-09-30 21:45,AZ,linkedin,https://www.linkedin.com/company/advinow-medical,,Neel Mehta,0,,,,,,,,,2020-10-14 11:02,8723 E Via de Commercio,,,Woo Commerce; Apache; Google Maps; Wordpress; Go Squared; Google Apps; Mailchimp; Google Analytics; MaxCDN,,,United States,,,,,,,America/Phoenix,,,50900744,,,advinow.com,,AdviNOWMedical,,,,,"Our AI & AR powered technology reduces medical practice overhead, accelerates patient throughput, improves efficiency, and speeds up data collection.",10000000,,,,,,,,false,,11908785,,,Neel Mehta,,
4555230122,,2020-10-20 13:49,,,19702,,,helloaxis.com,,,,,,,50,,,,,,,,,,,,,,,1,1,,,,0.40762347,,,,,https://facebook.com/axistosocial,2020-09-30 21:45,"AXIS Gear is an affordable and easy way to motorize your window shades. Using beautiful design and innovative software, Gear is a smart device that lets you easily control and schedule when your shades open and close, making your home more com...",,Newark,"AXIS Labs, Inc.",0,,,,,,,,,Neel Mehta,,2020-09-30 21:45,,,2020-09-30 21:45,DE,linkedin,https://www.linkedin.com/company/helloaxis,1.7M,Neel Mehta,0,,,,,,,,,2020-09-30 21:45,2035 Sunset Lake Road,,,Youtube; Squarespace; Workable; Amazon Associates; Typekit By Adobe; Hotjar; Google Tag Manager; Google Analytics; Twitter Button; Godaddy Nameserver; Facebook Advertiser,,,United States,,,,,,,America/New_York,,,50900744,,,helloaxis.com,2014,theaxislife,,,,,"AXIS Gear is an affordable and easy way to motorize your window shades. Using beautiful design and innovative software, Gear is a smart device that lets you easily control and schedule when your shades open and close, making your home more com...",10000000,,,,,,,,false,,11908785,,,Neel Mehta,,
4557943610,,2020-10-19 12:17,,,B5A 1C2,,,renewco2.com,,,,,0,,,,,0,,,0,,,,,,,,,1,1,,,Offline Sources,0.640926659,,,,,,2020-10-01 13:55,,,,RenewCO2,0,,,,,0,,,,Michael Stern,,2020-10-01 13:54,,,2020-10-18 20:09,,cleantech open,,,,3,SALES,,,0,,BCC_TO_CRM,,,2020-10-01 13:54,,,,,,,,,,,,2020-10-01 13:55,,,,2020-10-01 13:55,36116174,,,renewco2.com,,,,,,,Sustainable chemicals from Carbon dioxide Learn More,,,,,,,,,false,,6846587,,,Michael Stern,,
4559298720,,2020-10-20 11:06,,,,,,zebranding.com,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,,2020-10-01 18:00,"Professional and high-quality website design, maintenance and content management. BASED IN THE RIO GRANDE VALLEY IN SOUTH TEXAS",,,ZeBrand,0,,,,,,,,,Bo Peponis,,,,,2020-10-01 18:00,,Zoom Info,,,Bo Peponis,0,,,,,,,,,,,,,Google Tag Manager; Google Analytics,,,,,,,,,,,,,50900485,,,zebranding.com,,,,,,,"Professional and high-quality website design, maintenance and content management. BASED IN THE RIO GRANDE VALLEY IN SOUTH TEXAS",,,,,,,,,false,,11908784,,,Bo Peponis,,
4559311560,,2020-10-20 11:07,,,,,,eternal.plus,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,,2020-10-01 18:00,,,,eternal.plus,0,,,,,,,,,Bo Peponis,,,,,2020-10-01 18:00,,Zoom Info,,,Bo Peponis,0,,,,,,,,,,,,,Google Analytics; Google Apps,,,,,,,,,,,,,50900485,,,eternal.plus,,,,,,,Cargo,,,,,,,,,false,,11908784,,,Bo Peponis,,
4559277845,,2020-10-20 11:07,,,,,,4degrees.ai,,,,,,,50,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,,2020-10-01 18:00,"4Degrees identifies the right connections for you to focus on, works with you to strengthen those relationships over time, and helps you activate your network when you need it.",,Chicago,4Degrees,0,,,,,,,,,Bo Peponis,,,,,2020-10-01 18:00,IL,Zoom Info,https://www.linkedin.com/company/4degrees,,Bo Peponis,0,,,,,,,,,,,,,Route 53; Amazon S3; Nginx; Google Tag Manager; Facebook Connect; Google Analytics; Intercom; Google Apps; Facebook Advertiser; Wordpress; MaxCDN; Cloud Flare; Woo Commerce,,,United States,,,,,,,America/Chicago,,,50900485,,,4degrees.ai,2017,4DegreesAI,,,,,"4Degrees identifies the right connections for you to focus on, works with you to strengthen those relationships over time, and helps you activate your network when you need it.",1000000,,,,,,,,false,,11908784,,,Bo Peponis,,
4559311562,,2020-10-20 11:07,,,,,,valence.community,,,,,,,10,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,,2020-10-01 18:00,Our mission is to unlock the global combined power of black professionals to create massive economic and social progress.,,,Valence Community,0,,,,,,,,,Bo Peponis,,,,,2020-10-01 18:00,CA,Zoom Info,https://www.linkedin.com/company/valencecommunity,,Bo Peponis,0,,,,,,,,,,,,,Fullstory; Go Squared; Cloud Flare; Google Analytics; Intercom; Google Apps,,,United States,,,,,,,America/Los_Angeles,,,50900485,,,valence.community,2019,,,,,,Our mission is to unlock the global combined power of black professionals to create massive economic and social progress.,,,,,,,,,false,,11908784,,,Bo Peponis,,
4559311564,,2020-10-21 02:46,,,90079,,,thentwrk.com,,,,,,,200,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,https://facebook.com/thentwrk,2020-10-01 18:00,"Shop at the speed of culture. NTWRK offers shoppable shows featuring the best brands and biggest names in pop culture. Download our app to secure sneakers, streetwear, collectibles, and more during each episode. Products drop during each episode and ar...",,Los Angeles,THENTWRK,0,,,,,,,,,Bo Peponis,,,,,2020-10-01 18:00,CA,Zoom Info,https://www.linkedin.com/company/thentwrk,,Bo Peponis,0,,,,,,,,,,110 East 9th Street,,,Mixpanel; Google Tag Manager; Facebook Connect; Lever; Facebook Advertiser; Salesforce; Zopim; Stripe; Cloud Flare; Google Analytics; Google Apps; Klaviyo; Amazon Cloudfront; Shopify; Zendesk,,,United States,,,,,,,America/Los_Angeles,,,50900485,,,thentwrk.com,2007,NTWRKLIVE,,,,,"Shop at the speed of culture. NTWRK offers shoppable shows featuring the best brands and biggest names in pop culture. Download our app to secure sneakers, streetwear, collectibles, and more during each episode. Products drop during each episode and ar...",10000000,,,,Apparel & Fashion,,,,false,,11908784,,,Bo Peponis,,
4559311566,,2020-10-20 11:07,,,90292,,,yappaapp.com,,,,,,,10,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,https://facebook.com/yappahq,2020-10-01 18:00,Yappa commenting tool is an innovative way to express yourself in a much more efficient way through audio or video. Leave text-based comments behind.,,Marina del Rey,Yappa World Incorporated,0,,,,,,,,,Bo Peponis,,,,,2020-10-01 18:00,CA,Zoom Info,https://www.linkedin.com/company/yappa-world-inc,,Bo Peponis,0,,,,,,,,,,4201 Vía Marina,,,Youtube; Zopim; Wordpress; Google Tag Manager; Recaptcha; Cloud Flare; Google Analytics; Google Apps; Amazon Cloudfront; Zendesk,,,United States,,,,,,,America/Los_Angeles,,,50900485,,,yappaapp.com,2014,YappaHQ,,,,,Yappa commenting tool is an innovative way to express yourself in a much more efficient way through audio or video. Leave text-based comments behind.,1000000,,,,Telecommunications,,,,false,,11908784,,,Bo Peponis,,
4559298729,,2020-10-20 11:07,,,60661,,,simfoni.com,,,,,,,50,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,,2020-10-01 18:00,Simfoni is a leading provider of analytics & tail spend automation for business. Simfoni provides spend management solutions that enhance operational improvement through the deployment of apps and analytics.,,Dubai,Simfoni,0,,,,,,,,,Bo Peponis,,,,,2020-10-01 18:00,Dubai,Zoom Info,https://www.linkedin.com/company/simfoni,,Bo Peponis,0,,,,,,,,,,,,,Microsoft Exchange Online; Youtube; Wordpress; Google Tag Manager; Godaddy Nameserver; Microsoft Office 365; Apache; Tawk; Adobe Dynamic Tag Management; Recaptcha; Google Analytics; Piwik; Outlook,,,United Arab Emirates,,,,,,,Asia/Dubai,,,50900485,,,simfoni.com,,,,,,,Simfoni is a leading provider of analytics & tail spend automation for business. Simfoni provides spend management solutions that enhance operational improvement through the deployment of apps and analytics.,,,,,,,,,false,,11908784,,,Bo Peponis,,
4559223035,,2020-10-20 11:17,,,33701,,,webtalk.co,,,,,,,50,,,,,,,,,,,,,,,1,1,,,,0.40762347,,,,,http://www.facebook.com/webtalkinc,2020-10-01 18:00,"webtalk = FB, YT, instagram, linkedin, marketplace, dropbox + affiliate merged -_- Beta Tester: FREE 5 tier MLM lifetime -_- up to 50% revenue share #ส้้้้้้้",,St Petersburg,Webtalk,0,,,,,,,,,Bo Peponis,,2020-10-20 11:17,,,2020-10-01 18:00,FL,Zoom Info,https://www.linkedin.com/company/webtalk,3.1M,Bo Peponis,0,,,,,,,,,2020-10-20 11:17,150 2nd Ave N. Suite 750,,,Nginx; Google Maps; Google Tag Manager; Recaptcha; Google Analytics; Express; Google Apps; Sendgrid; Stripe,,,United States,,,,,,,America/New_York,,,50900485,,,webtalk.co,2010,webtalkdotco,,,,,"webtalk = FB, YT, instagram, linkedin, marketplace, dropbox + affiliate merged -_- Beta Tester: FREE 5 tier MLM lifetime -_- up to 50% revenue share #ส้้้้้้้",10000000,,,,Computer Software,,,,false,,11908784,,,Bo Peponis,,
4559223039,,2020-10-20 11:08,,,84020,,,guidecx.com,,,,,,,50,,,,,,,,,,,,,,,,,,,,0.40762347,,,,,https://www.facebook.com/BEyndPM/,2020-10-01 18:00,Make your life easier with the new client onboarding software created by GuideCX. This tool makes managing internal teams & updating your customers a breeze!,,Draper,GuideCX,0,,,,,,(949) 232-6815,,,Bo Peponis,,,,,2020-10-01 18:00,UT,Zoom Info,,,Bo Peponis,0,,,,,,,,,,,,,Youtube; Microsoft Exchange Online; Hotjar; Wordpress; Google Tag Manager; Crazy Egg; Mandrill; Facebook Advertiser; Authorizenet; Microsoft Office 365; Recaptcha; Cloud Flare; Google Analytics; Intercom; Piwik; AdRoll; Outlook; HubSpot,,,United States,,,,,,,America/Denver,,,50900485,,,guidecx.com,2017,guide_cx,,,,,Make your life easier with the new client onboarding software created by GuideCX. This tool makes managing internal teams & updating your customers a breeze!,1000000,,,,,,,,false,,11908784,,,Bo Peponis,,
